id,sentence,japanese,answer
791,a ____ man,虚栄心の強い男性,vain
792,a ____ diamond,偽物のダイヤモンド,fake
792,The picture was a ____.,その絵は偽物だった.,fake
793,It is ____ ____ buy a used car from a private seller.,個人の売り手から中古車を買うのは危険だ.,risky to
794,an ____ habit,奇妙な習慣,odd
794,a ticket with an ____ number,奇数の番号札,odd
794,an ____ job,雑用(雑多な仕事),odd
794,____ ____ ____ a plane crash,飛行機が墜落する可能性,the odds of
795,Doris ____ ____ ____ the world.,ドリスは世間知らずだ(世間について無知だ),is ignorant of
796,the ____ between the two,その両者の対比,contrast
796,____ two things,2つの物を対比する,contrast
796,____ ____ the previous results,前回の結果と対照的だ(対照をなす),contrast with
797,a ____ reason,妥当な理由,valid
797,This passport is ____ for ten years,このパスポートは10年間有効です.,valid
798,collect ____ stamps,珍しい切手を集める,rare
799,feel more relaxed in ____ clothes,ふだん着(気楽な服)のほうが落ち着く,casual
799,a ____ remark,ふとした発言,casual
800,This T-shirt is ____ in all sizes.,このTシャツはすべてのサイズでご用意できます(手に入る).,available
800,Mr. Rogers is ____ today.,ロジャース氏は本日時間がとれます.,available
801,gain ____ ____,実践経験を積む,practical experience
801,a ____ training system,実践的な練習法,practical
802,an ____ work of art,抽象的な芸術作品,abstract
802,an ____ of this paper,この論文の要旨,abstract
803,____ climbing boots,新品の登山靴,brand-new
804,buy ____ ____ cheaply,古着を安く買う,secondhand clothes
804,____ ____,又間きのニュース,secondhand news
805,____ economic growth,急速な経済成長,rapid
805,shoot the ____ in our canoe,急流をカヌーで下る,rapids
806,There is ____ ____ ____ for more nursery schools.,もっと多くの保育所が緊急に必要だ(もっと多くの保育所に対する緊急の必要性がある).,an urgent need
807,a ____ bathtub,浅い浴槽,shallow
807,a ____ speech,中身のない演説,shallow
808,a ____ increase in prices,急激な物価の上昇,sharp
808,his ____ tongue,彼の毒舌(きつい言葉),sharp
808,a ____ knife,鋭いナイフ,sharp
808,at ten (o'clock) ____,10時きっかりに,sharp
809,The supporters ____ ____.,サポーターたちは落ち着いていた.,stayed calm
809,Try and ____ ____.,落ち着きなさい.,calm down
809,The doctor used medicine to ____ him ____.,医者は彼を落ち着かせるために薬を使った.,calm down
810,Swim ____ in the river,川で裸で(裸の状態で)泳ぐ,naked
811,I ____ ____ ____ my parents.,私は両親の世話になっていない(両親から独立している).,am independent of
811,run as an ____,無所属で立候補する,independent
812,a ____ atmosphere in the waiting room,待合室の張りつめた雰囲気,tense
812,The examinees looked ____.,受験者たちは緊張しているようだった.,tense
812,the present ____,現在時制,tense
813,a ____ mountain path,狭い山道,narrow
813,____ my eyes,目を細める,narrow
814,The seat next to mine was ____.,私の隣の席は空いていた.,vacant
815,have ____ ____ ____ my time in Sydney,シドニーで過ごした日々の鮮明な思い出が残っている,vivid memories of
815,a ____ blue sky,目の覚めるような青空,vivid
816,the ____ movements of the robot,そのロボットのぎこちない動き,awkward
816,"After I laughed out loud, there was an ____ silence.","私が大声で笑った後,気まずい沈黙があった.",awkward
816,"____ questions like ""Where do babies come from?""",「赤ちゃんはどこから来るの」といった困った(扱いにくい)質問,awkward
817,Historians try to be ____.,"歴史家は客観的になるよう努める,",objective
817,Our main ____ is to help the homeless.,私たちの主な目的はホームレスの力になることだ.,objective
818,____ ____(mental work),手仕事(÷頭脳労働),manual work
818,switch to ____ operation,手動(の操作)に切り替える,manual
818,a computer ____,コンピュータの手引き書,manual
819,The twins are ____ ____.,その双子はとてもよく似ている.,very alike
819,Children ____ parents ____ can enjoy this book.,この本は親子共々(子どもも親も同様に)楽しめる.,and alike
820,a custom that is ____ ____ me,私にとって異質な慣習,alien to
820,____ cultures,外国の文化,alien
821,Women ____ ____ count calories more an men do.,女性は男性よりカロリー計算をする傾向がある,tend to
822,Masato has trained so hard that he ____ ____ win.,"マサトは一生懸命トレーニングしているので,勝ってもおかしくない(勝利することに値する).",deserves to
823,glass ____,ガラスの破片,fragments
824,____ ____ ____ ____[x a wide] topics,幅広い話題,a wide range of
824,Their ages ____ ____ seven ____ eleven.,彼らの年齢は7歳から11歳にわたっている.,range from to
825,do business ____ ____ ____ ____,手広く(大規模に)商売をする,on a large scale
825,step on the ____ (s),体重計に乗る,scale
825,remove ____ from a fish,魚のうろこを落とす,scales
826,This custom ____ ____ ____ Japan.,この習慣は日本特有のものだ.,is unique to
826,Her voice is ____ ____.,彼女の声はとても独特だ.,totally unique
827,a ____ situation,ある特定の状況,particular
827,I ____ ____ ____ pillows.,私は枕にこだわりがある.,am particular about
827,Nothing ____ ____.,(意見や予定などを尋ねられた答えとして)特にはないです.,in particular
828,a ____ Japanese-style breakfast,典型的な日本の朝食,typical
829,the ____ public,一般大衆,general
829,____ Grant,グラント将軍(*南北戦争の北軍総司令官),General
830,the lives of ____ ____,庶民(ふつうの人々)の生活,ordinary people
831,Middle-aged and older people ____ ____ 70% of the group.,中高年がその集団の70%を占める、,account for
831,Stress ____ ____ his failure.,ストレスが彼の失敗の原因だ.,accounts for
831,by her ____,彼女の説明では,account
831,____ a bank ____,銀行口座を開く,open account
832,____ this month's expenses,今月の出費を計算する,calculate
833,Please ____ your blood pressure.,血圧を測ってください.,measure
833,His waist ____ over a meter.,彼のウエストは1メートルを超えている(寸法がある).,measures
833,____ drastic ____ ____ pass the bill,法案を通すために強硬手段に出る,take measures to
834,Educational standards are ____.,教育水準が下がっている.,declining
834,____ his invitation to dinner,彼のタ食の誘いを断る,decline
834,a ____ ____ in unemployment,失業率の急激な減少,sharp decline
835,Let's ____ ____ ____.,割り勘にしよう(勘定を割る).,split the bill
835,The issue ____ the church.,その問題は教会を分裂させた.,split
835,____ ____ three groups,3つのグループに分かれる,split into
835,a ____ in the party,党の分裂,split
836,the ____ of a cylinder,円柱の体積,volume
836,____ ____ ____ ____ on the TV,テレビのボリュームを小さくする,turn down the volume
836,an encyclopedia in 30 ____,30巻からなる百科事典,volumes
837,____ ____ ____ boys ____ girls in my school is five to one.,私の学校の男女比は5:1だ.,The proportion of to
837,a large ____ ____ the audience,観客の大部分,proportion of
837,a dam ____ great ____,大規模なダム,of proportions
838,two ____ eggs,2ダースの卵,dozen
838,____ ____ people,数十人,dozens of
839,a large ____ ____ fat,大量の脂肪,amount of
839,My debts ____ ____ $200.,私の借金は合計 200 ドルになる.,amount to
839,Our ideas ____ ____ the same thing.,私たちの考えは結局同じことだ.,amount to
840,____ ____ ____ ____ data,非常に多くのデータ,a huge mass of
840,a movie aimed at ____ ____,大衆向けの映画,the masses
840,____ ____ ____ concrete,コンクリートのかたまり,a mass of
840,the ____ of our solar system,太陽系の質量,mass
840,go to ____,ミサに行く,Mass
841,There is a water ____ in this area.,この地域は水が不足している.,shortage
842,____ ____ ____ ____ time[×an enormous time],莫大な(量の)時間,an enormous amount of
843,in ____ ____ ____,余分な時間で,my spare time
843,Could you ____ me a few minutes?,"2,3分割いてもらえませんか.",spare
843,____ no expense,出費を惜しまない,spare
844,____ ____ someone ____ drive her home,誰かが彼女を家まで車で送ってくれるよう手配する,arrange for to
844,____ the documents according to size[their size(s)],大きさによって書類を整理する,arrange
845,____ ____ a new school life,新しい学校生活に適応する,adapt to
